"","CondRules","ResRules","Support","Confidence","Lift"
"1602","EVENT_OPEN","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,13.11,1.087
"1603","EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN",12.43,100,1.087
"1604","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK",12.43,99.95,1.463
"1605","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP",12.43,99.91,1.463
"1606","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_CLOSE",12.43,98.64,1.919
"1607","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE","EVENT_CHANGE_PRINCIPAL",12.43,44,3.484
"1608","EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK",12.43,99.95,1.463
"1609","EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP",12.43,99.91,1.463
"1610","EVENT_LSEEK,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CLOSE",12.43,98.64,1.919
"1611","EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE","EVENT_OPEN,EVENT_CHANGE_PRINCIPAL",12.43,44,3.486
"1612","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_MMAP",12.43,99.86,1.465
"1613","EVENT_OPEN,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_CLOSE",12.43,98.59,3.487
"1614","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE","EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL",12.43,43.88,3.478
"1615","EVENT_OPEN,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP,EVENT_CLOSE",12.43,98.5,3.478
"1616","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE","EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.43,43.95,3.487
"1617","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.43,18.23,1.465
"1618","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP",12.43,99.86,1.465
"1619","EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE",12.43,98.59,3.487
"1620","EVENT_MMAP,EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL",12.43,43.88,3.478
"1621","EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE",12.43,98.5,3.478
"1622","EVENT_LSEEK,EVENT_CLOSE","EVENT_OPEN,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.43,43.95,3.487
"1623","EVENT_LSEEK,EVENT_MMAP","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.43,18.23,1.465
"1624","EVENT_OPEN,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE",12.43,98.46,3.486
"1625","EVENT_OPEN,EVENT_CLOSE","EVENT_LSEEK,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.43,24.18,1.919
"1626","EVENT_OPEN,EVENT_MMAP","EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.43,18.19,1.463
"1627","EVENT_OPEN,EVENT_LSEEK","EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.43,18.19,1.463
"1628","EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE",12.43,98.41,3.484
"1629","EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.43,24.18,1.919
"1630","EVENT_MMAP","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.43,18.19,1.463
"1631","EVENT_LSEEK","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.43,18.19,1.463
"1632","EVENT_OPEN","EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.43,13.51,1.087
"1633","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CONNECT,EVENT_CLOSE","EVENT_OPEN",10.01,100,1.087
"1634","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CONNECT,EVENT_CLOSE","EVENT_LSEEK",10.01,100,1.463
"1635","EVENT_OPEN,EVENT_LSEEK,EVENT_CONNECT,EVENT_CLOSE","EVENT_CREATE_OBJECT",10.01,100,7.55
"1636","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_CONNECT",10.01,78.06,7.672
"1637","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_CLOSE",10.01,98.54,1.917
"1638","EVENT_CREATE_OBJECT,EVENT_CONNECT,EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK",10.01,100,1.463
"1639","EVENT_LSEEK,EVENT_CONNECT,EVENT_CLOSE","EVENT_OPEN,EVENT_CREATE_OBJECT",10.01,100,7.582
"1640","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_CONNECT",10.01,78.06,7.685
"1641","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_OPEN,EVENT_CLOSE",10.01,98.54,1.917
"1642","EVENT_OPEN,EVENT_CONNECT,EVENT_CLOSE","EVENT_LSEEK,EVENT_CREATE_OBJECT",10.01,100,7.586
"1643","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_LSEEK,EVENT_CONNECT",10.01,78.02,7.681
"1644","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_LSEEK,EVENT_CLOSE",10.01,98.54,3.485
"1645","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE","EVENT_CREATE_OBJECT,EVENT_CONNECT",10.01,35.4,3.479
"1646","EVENT_OPEN,EVENT_LSEEK,EVENT_CONNECT","EVENT_CREATE_OBJECT,EVENT_CLOSE",10.01,98.54,7.681
"1647","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_CONNECT,EVENT_CLOSE",10.01,75.92,7.586
"1648","EVENT_CONNECT,EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT",10.01,100,7.586
"1649","EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK,EVENT_CONNECT",10.01,78.02,7.681
"1650","EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE",10.01,98.37,3.479
"1651","EVENT_LSEEK,EVENT_CLOSE","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CONNECT",10.01,35.4,3.485
"1652","EVENT_LSEEK,EVENT_CONNECT","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE",10.01,98.54,7.681
"1653","EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_CONNECT,EVENT_CLOSE",10.01,75.92,7.586
"1654","EVENT_OPEN,EVENT_CLOSE","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CONNECT",10.01,19.47,1.917
"1655","EVENT_OPEN,EVENT_CONNECT","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",10.01,98.54,7.685
"1656","EVENT_OPEN,EVENT_CREATE_OBJECT","EVENT_LSEEK,EVENT_CONNECT,EVENT_CLOSE",10.01,75.89,7.582
"1657","EVENT_OPEN,EVENT_LSEEK","EVENT_CREATE_OBJECT,EVENT_CONNECT,EVENT_CLOSE",10.01,14.65,1.463
"1658","EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CONNECT",10.01,19.47,1.917
"1659","EVENT_CONNECT","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",10.01,98.37,7.672
"1660","EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_LSEEK,EVENT_CONNECT,EVENT_CLOSE",10.01,75.56,7.55
"1661","EVENT_LSEEK","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CONNECT,EVENT_CLOSE",10.01,14.65,1.463
"1662","EVENT_OPEN","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CONNECT,EVENT_CLOSE",10.01,10.88,1.087
"1663","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN",12.07,100,1.087
"1664","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK",12.07,100,1.463
"1665","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_CREATE_OBJECT",12.07,97.01,7.324
"1666","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_CLOSE",12.07,99.95,1.944
"1667","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_CHANGE_PRINCIPAL",12.07,94.11,7.453
"1668","EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK",12.07,100,1.463
"1669","EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CREATE_OBJECT",12.07,97.01,7.356
"1670","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CLOSE",12.07,99.95,1.945
"1671","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_CHANGE_PRINCIPAL",12.07,94.11,7.456
"1672","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_CREATE_OBJECT",12.07,96.97,7.356
"1673","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_CLOSE",12.07,99.95,3.535
"1674","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL",12.07,94.07,7.456
"1675","EVENT_OPEN,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL","EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.65,7.456
"1676","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE","EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,42.68,3.533
"1677","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.54,7.356
"1678","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT",12.07,96.97,7.356
"1679","EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE",12.07,99.91,3.533
"1680","EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL",12.07,94.07,7.456
"1681","EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.65,7.456
"1682","EVENT_LSEEK,EVENT_CLOSE","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,42.68,3.535
"1683","EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.54,7.356
"1684","EVENT_OPEN,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.6,7.456
"1685","EVENT_OPEN,EVENT_CLOSE","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,23.48,1.945
"1686","EVENT_OPEN,EVENT_CREATE_OBJECT","EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.5,7.356
"1687","EVENT_OPEN,EVENT_LSEEK","EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,17.66,1.463
"1688","EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.56,7.453
"1689","EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,23.48,1.944
"1690","EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.11,7.324
"1691","EVENT_LSEEK","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,17.66,1.463
"1692","EVENT_OPEN","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,13.12,1.087
"1693","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN",12.06,100,1.087
"1694","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP",12.06,99.91,1.463
"1695","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_CREATE_OBJECT",12.06,96.96,7.32
"1696","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_CLOSE",12.06,100,1.945
"1697","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_CHANGE_PRINCIPAL",12.06,94.11,7.452
"1698","EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP",12.06,99.91,1.463
"1699","EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CREATE_OBJECT",12.06,96.96,7.352
"1700","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CLOSE",12.06,100,1.946
"1701","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_CHANGE_PRINCIPAL",12.06,94.11,7.456
"1702","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP,EVENT_CREATE_OBJECT",12.06,96.88,7.416
"1703","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP,EVENT_CLOSE",12.06,99.86,3.526
"1704","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.06,93.98,7.456
"1705","EVENT_OPEN,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.64,7.456
"1706","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE","EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,42.57,3.524
"1707","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,92.29,7.416
"1708","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT",12.06,96.88,7.416
"1709","EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE",12.06,99.81,3.524
"1710","EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.06,93.98,7.456
"1711","EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.64,7.456
"1712","EVENT_MMAP,EVENT_CLOSE","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,42.57,3.526
"1713","EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,92.29,7.416
"1714","EVENT_OPEN,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.51,7.456
"1715","EVENT_OPEN,EVENT_CLOSE","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,23.46,1.946
"1716","EVENT_OPEN,EVENT_CREATE_OBJECT","EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,91.41,7.352
"1717","EVENT_OPEN,EVENT_MMAP","EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,17.65,1.463
"1718","EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.47,7.452
"1719","EVENT_CLOSE","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,23.45,1.945
"1720","EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,91.02,7.32
"1721","EVENT_MMAP","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,17.65,1.463
"1722","EVENT_OPEN","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,13.11,1.087
"1723","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_READ",10.03,100,1.006
"1724","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_LSEEK",10.03,100,1.463
"1725","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_MMAP",10.03,98.82,1.447
"1726","EVENT_READ,EVENT_LSEEK,EVENT_MMAP,EVENT_CONNECT","EVENT_CREATE_OBJECT",10.03,100,7.55
"1727","EVENT_READ,EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_CONNECT",10.03,76.83,7.551
"1728","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_READ,EVENT_LSEEK",10.03,100,1.464
"1729","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_READ,EVENT_MMAP",10.03,98.76,1.447
"1730","EVENT_LSEEK,EVENT_MMAP,EVENT_CONNECT","EVENT_READ,EVENT_CREATE_OBJECT",10.03,100,7.566
"1731","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_READ,EVENT_CONNECT",10.03,76.83,7.564
"1732","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_LSEEK,EVENT_MMAP",10.03,98.76,1.449
"1733","EVENT_READ,EVENT_MMAP,EVENT_CONNECT","EVENT_LSEEK,EVENT_CREATE_OBJECT",10.03,100,7.586
"1734","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_LSEEK,EVENT_CONNECT",10.03,76.8,7.561
"1735","EVENT_READ,EVENT_LSEEK,EVENT_CONNECT","EVENT_MMAP,EVENT_CREATE_OBJECT",10.03,98.82,7.565
"1736","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_MMAP,EVENT_CONNECT",10.03,76.13,7.589
"1737","EVENT_READ,EVENT_LSEEK,EVENT_MMAP","EVENT_CREATE_OBJECT,EVENT_CONNECT",10.03,14.72,1.446
"1738","EVENT_CREATE_OBJECT,EVENT_CONNECT","EVENT_READ,EVENT_LSEEK,EVENT_MMAP",10.03,98.59,1.446
"1739","EVENT_MMAP,EVENT_CONNECT","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT",10.03,100,7.589
"1740","EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_READ,EVENT_LSEEK,EVENT_CONNECT",10.03,76.8,7.565
"1741","EVENT_LSEEK,EVENT_CONNECT","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT",10.03,98.76,7.561
"1742","EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_READ,EVENT_MMAP,EVENT_CONNECT",10.03,76.1,7.586
"1743","EVENT_LSEEK,EVENT_MMAP","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CONNECT",10.03,14.72,1.449
"1744","EVENT_READ,EVENT_CONNECT","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT",10.03,98.76,7.564
"1745","EVENT_READ,EVENT_CREATE_OBJECT","EVENT_LSEEK,EVENT_MMAP,EVENT_CONNECT",10.03,75.9,7.566
"1746","EVENT_READ,EVENT_MMAP","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CONNECT",10.03,14.7,1.447
"1747","EVENT_READ,EVENT_LSEEK","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CONNECT",10.03,14.68,1.464
"1748","EVENT_CONNECT","EVENT_READ,EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT",10.03,98.59,7.551
"1749","EVENT_CREATE_OBJECT","EVENT_READ,EVENT_LSEEK,EVENT_MMAP,EVENT_CONNECT",10.03,75.73,7.55
"1750","EVENT_MMAP","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CONNECT",10.03,14.69,1.447
"1751","EVENT_LSEEK","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CONNECT",10.03,14.68,1.463
"1752","EVENT_READ","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CONNECT",10.03,10.09,1.006
"1753","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_READ",12.81,100,1.006
"1754","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_LSEEK",12.81,99.96,1.463
"1755","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_MMAP",12.81,99.87,1.462
"1756","EVENT_READ,EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE","EVENT_CREATE_OBJECT",12.81,45.33,3.422
"1757","EVENT_READ,EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_CLOSE",12.81,98.07,1.908
"1758","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_READ,EVENT_LSEEK",12.81,99.96,1.463
"1759","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_READ,EVENT_MMAP",12.81,99.87,1.464
"1760","EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE","EVENT_READ,EVENT_CREATE_OBJECT",12.81,45.33,3.43
"1761","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_READ,EVENT_CLOSE",12.81,98.07,1.909
"1762","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_LSEEK,EVENT_MMAP",12.81,99.82,1.464
"1763","EVENT_READ,EVENT_MMAP,EVENT_CLOSE","EVENT_LSEEK,EVENT_CREATE_OBJECT",12.81,45.23,3.431
"1764","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_LSEEK,EVENT_CLOSE",12.81,98.03,3.467
"1765","EVENT_READ,EVENT_LSEEK,EVENT_CLOSE","EVENT_MMAP,EVENT_CREATE_OBJECT",12.81,45.29,3.467
"1766","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_MMAP,EVENT_CLOSE",12.81,97.18,3.431
"1767","EVENT_READ,EVENT_LSEEK,EVENT_MMAP","EVENT_CREATE_OBJECT,EVENT_CLOSE",12.81,18.79,1.464
"1768","EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_READ,EVENT_LSEEK,EVENT_MMAP",12.81,99.82,1.464
"1769","EVENT_MMAP,EVENT_CLOSE","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT",12.81,45.21,3.431
"1770","EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_READ,EVENT_LSEEK,EVENT_CLOSE",12.81,98.03,3.467
"1771","EVENT_LSEEK,EVENT_CLOSE","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT",12.81,45.29,3.467
"1772","EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_READ,EVENT_MMAP,EVENT_CLOSE",12.81,97.14,3.431
"1773","EVENT_LSEEK,EVENT_MMAP","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.81,18.79,1.464
"1774","EVENT_READ,EVENT_CLOSE","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT",12.81,24.92,1.909
"1775","EVENT_READ,EVENT_CREATE_OBJECT","EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE",12.81,96.88,3.43
"1776","EVENT_READ,EVENT_MMAP","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.81,18.77,1.464
"1777","EVENT_READ,EVENT_LSEEK","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.81,18.74,1.463
"1778","EVENT_CLOSE","EVENT_READ,EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT",12.81,24.91,1.908
"1779","EVENT_CREATE_OBJECT","EVENT_READ,EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE",12.81,96.68,3.422
"1780","EVENT_MMAP","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.81,18.75,1.462
"1781","EVENT_LSEEK","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.81,18.74,1.463
"1782","EVENT_READ","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.81,12.88,1.006
